"DIK","Dickinson","Dickinson","United States","US",46.800000,-102.800000,67,"Verenigde Staten",\N,5688789,6252001
"EEN","Dillant-Hopkins","Keene","United States","US",42.900000,-72.266667,67,"Verenigde Staten",\N,5088262,6252001
"HDH","Dillingham Airfield","Oahu","United States","US",3.866667,154.983333,67,"Verenigde Staten",\N,\N,6252001
"DLN","Dillon","Dillon","United States","US",45.216667,-112.633333,67,"Verenigde Staten",\N,5648657,6252001
"DLL","Dillon","Dillon","United States","US",34.416667,-79.366667,67,"Verenigde Staten",\N,5648657,6252001
"DIO","Diomede Island","Diomede Island","United States","US",65.750000,-168.950000,67,"Verenigde Staten",\N,\N,6252001
"MGE","Dobbins Afb","Marietta","United States","US",33.912222,-84.515278,67,"Verenigde Staten",\N,5802418,6252001
"DDC","Dodge City Municipal","Dodge City","United States","US",37.766667,-99.966667,67,"Verenigde Staten",\N,5445298,6252001
"UNU","Dodge County","Juneau, WI","United States","US",43.426389,-88.703889,67,"Verenigde Staten","Juneau",5554072,6252001
"DLO","Dolomi","Dolomi","United States","US",55.133333,-132.051389,67,"Verenigde Staten",\N,\N,6252001
"SUE","Door County","Sturgeon Bay","United States","US",44.833333,-87.416667,67,"Verenigde Staten",\N,5274867,6252001
"DOF","Dora Bay","Dora Bay","United States","US",55.212500,-132.266667,67,"Verenigde Staten",\N,\N,6252001
"DHN","Dothan Arpt","Dothan","United States","US",31.316667,-85.450000,67,"Verenigde Staten",\N,4059102,6252001
"ABY","Dougherty County","Albany","United States","US",31.533333,-84.200000,67,"Verenigde Staten",\N,5710756,6252001
"MEV","Douglas County","Minden","United States","US",39.000000,-119.750000,67,"Verenigde Staten",\N,5508379,6252001
"DGL","Douglas Municipal","Douglas","United States","US",12.616667,14.983333,67,"Verenigde Staten",\N,5823516,6252001
"DOV","Dover AFB","Dover-Cheswold, DE","United States","US",39.129444,-75.466111,67,"Verenigde Staten",\N,\N,6252001
"AHD","Downtown","Ardmore","United States","US",-16.933333,179.900000,67,"Verenigde Staten",\N,5178481,6252001
"EBR","Downtown","Baton Rouge","United States","US",6.450000,17.366667,67,"Verenigde Staten","Baton Rouge",4315588,6252001
"MKC","Downtown","Kansas City","United States","US",39.116667,-94.583333,67,"Verenigde Staten","Kansas City",4393217,6252001
"STP","Downtown","St Paul","United States","US",44.933333,-93.066667,67,"Verenigde Staten",\N,\N,6252001
"DWN","Downtown Airpark","Oklahoma City","United States","US",35.449167,-97.533056,67,"Verenigde Staten","Oklahoma City",4544349,6252001
"JDB","Downtown Heliport","Dallas","United States","US",32.766667,-97.316667,67,"Verenigde Staten",\N,5722064,6252001
"JDM","Downtown Heliport","Miami","United States","US",10.016667,-73.650000,67,"Verenigde Staten",\N,5304640,6252001
"JDT","Downtown Heliport","Minneapolis","United States","US",8.316667,40.033333,67,"Verenigde Staten","Minneapolis",5037649,6252001
"DNT","Downtown Heliport","Santa Ana","United States","US",1.083333,-77.550000,67,"Verenigde Staten","Santa Ana",5392900,6252001
"JRB","Downtown Manhattan H/p","New York, NY","United States","US",40.701111,-74.009167,67,"Verenigde Staten",\N,\N,6252001
"DYL","Doylestown","Doylestown","United States","US",40.316667,-75.133333,67,"Verenigde Staten",\N,5187248,6252001
"HAI","Dr Haines","Three Rivers","United States","US",6.000000,-9.750000,67,"Verenigde Staten",\N,5756628,6252001
"TPL","Draughon-miller Central Texas Regional","Temple, TX","United States","US",31.152500,-97.407778,67,"Verenigde Staten",\N,5215325,6252001
"DRF","Drift River","Drift River","United States","US",60.583333,-152.150000,67,"Verenigde Staten",\N,\N,6252001
"DRU","Drummond","Drummond","United States","US",46.616667,-113.200000,67,"Verenigde Staten",\N,\N,6252001
"DRE","Drummond Island","Drummond Island","United States","US",46.016667,-83.750000,67,"Verenigde Staten",\N,\N,6252001
"DUJ","Du Bois-Jefferson County","Du Bois","United States","US",41.178333,-78.898611,67,"Verenigde Staten",\N,5187432,6252001
"DBS","Dubois","Dubois","United States","US",44.166667,-112.233333,67,"Verenigde Staten",\N,\N,6252001
"EGI","Duke Field","Valparaiso","United States","US",45.660833,18.418611,67,"Verenigde Staten",\N,4927537,6252001
"DLH","Duluth International","Duluth","United States","US",46.833333,-92.183333,67,"Verenigde Staten","Duluth",5024719,6252001
"DKK","Dunkirk","Dunkirk","United States","US",42.483333,-79.333333,67,"Verenigde Staten",\N,5115495,6252001
"DPA","Dupage County","Chicago","United States","US",41.914444,-88.246389,67,"Verenigde Staten","Chicago",4887398,6252001
"POU","Dutchess County","Poughkeepsie","United States","US",41.633333,-73.883333,67,"Verenigde Staten",\N,5132143,6252001
"DYS","Dyess AFB","Abilene","United States","US",54.107500,-1.483611,67,"Verenigde Staten","Abilene",4669635,6252001
"EAA","Eagle","Eagle","United States","US",64.766667,-141.150000,67,"Verenigde Staten",\N,5591778,6252001
"EGE","Eagle County","Vail/Eagle","United States","US",39.633333,-106.916667,67,"Verenigde Staten",\N,5442727,6252001
"ELA","Eagle Lake","Eagle Lake","United States","US",29.583333,-96.333333,67,"Verenigde Staten",\N,5251145,6252001
"EGV","Eagle River","Eagle River","United States","US",45.933333,-89.266667,67,"Verenigde Staten",\N,5251171,6252001
"DUA","Eaker","Durant","United States","US",18.083333,-73.850000,67,"Verenigde Staten",\N,4854674,6252001
"POF","Earl Fields Memorial","Poplar Bluff","United States","US",36.750000,-90.500000,67,"Verenigde Staten",\N,4404233,6252001
"TSS","East 34th St Heliport","New York","United States","US",40.744444,-73.970833,67,"Verenigde Staten","New York City",5128581,6252001
"NES","East 34th St Landing","New York","United States","US",5.500000,-70.483333,67,"Verenigde Staten","New York City",5128581,6252001
"JRE","East 60th Street H/P","New York","United States","US",40.800000,-73.966667,67,"Verenigde Staten","New York City",5128581,6252001
"HTO","East Hampton","East Hampton","United States","US",40.966667,-72.233333,67,"Verenigde Staten",\N,5115871,6252001
"MRB","Eastern Wv Regional Airport/Shepherd Field","Martinsburg","United States","US",39.401667,-77.984444,67,"Verenigde Staten",\N,5200055,6252001
"CLL","Easterwood Field","College Station, TX","United States","US",30.588611,-96.363889,67,"Verenigde Staten",\N,4682464,6252001
"ESN","Easton","Easton","United States","US",38.808333,-76.075000,67,"Verenigde Staten",\N,5345171,6252001
"OIC","Eaton","Norwich","United States","US",42.983333,-80.600000,67,"Verenigde Staten",\N,5129359,6252001
"EDA","Edna Bay","Edna Bay","United States","US",55.950000,-133.666667,67,"Verenigde Staten",\N,\N,6252001
"MPV","Edward F Knapp State","Montpelier, VT","United States","US",44.203611,-72.562222,67,"Verenigde Staten",\N,5601299,6252001
"GUF","Edwards","Gulf Shores","United States","US",30.289722,-87.671667,67,"Verenigde Staten",\N,4065552,6252001
"EDW","Edwards AFB","Edwards AFB","United States","US",34.900000,-117.883333,67,"Verenigde Staten",\N,\N,6252001
"EEK","Eek","Eek","United States","US",60.216667,-162.016667,67,"Verenigde Staten",\N,\N,6252001
"EGX","Egegik","Egegik","United States","US",58.216667,-157.366667,67,"Verenigde Staten",\N,\N,6252001
"VPS","Eglin AFB","Valparaiso, FL","United States","US",30.483333,-86.525278,67,"Verenigde Staten",\N,4927537,6252001
"EIL","Eielson AFB","Fairbanks","United States","US",64.665556,-147.101389,67,"Verenigde Staten","Fairbanks",5861897,6252001
"EFB","Eight Fathom Bight","Eight Fathom Bight","United States","US",58.000000,-135.733333,67,"Verenigde Staten",\N,\N,6252001
"KKU","Ekuk","Ekuk","United States","US",58.816667,-158.550000,67,"Verenigde Staten",\N,\N,6252001
"KEK","Ekwok","Ekwok","United States","US",59.366667,-157.483333,67,"Verenigde Staten",\N,\N,6252001
"NJK","El Centro NAF","El Centro, CA","United States","US",32.829167,-115.671667,67,"Verenigde Staten",\N,5345609,6252001
"EDK","El Dorado","El Dorado","United States","US",37.766667,-96.866667,67,"Verenigde Staten",\N,4270863,6252001
"EMT","El Monte","El Monte","United States","US",34.100000,-118.033333,67,"Verenigde Staten","El Monte",5345743,6252001
"ELP","El Paso International Airport","El Paso","United States","US",31.800000,-106.383333,67,"Verenigde Staten","El Paso",5520993,6252001
"ELV","Elfin Cove SPB","Elfin Cove","United States","US",58.183333,-136.316667,67,"Verenigde Staten",\N,\N,6252001
"ELI","Elim","Elim","United States","US",64.616667,-162.266667,67,"Verenigde Staten",\N,5188469,6252001
"ECG","Elizabeth City","Elizabeth City, NC","United States","US",36.260556,-76.174444,67,"Verenigde Staten",\N,4465088,6252001
"FID","Elizabeth Field","Fishers Island","United States","US",41.266667,-72.033333,67,"Verenigde Staten",\N,\N,6252001
"EKX","Elizabethtown","Elizabethtown","United States","US",37.700000,-85.866667,67,"Verenigde Staten",\N,5188474,6252001
"EKN","Elkins","Elkins","United States","US",38.883333,-79.850000,67,"Verenigde Staten",\N,4805033,6252001
"EKO","Elko Regional","Elko, NV","United States","US",40.825000,-115.791667,67,"Verenigde Staten",\N,5703670,6252001
"ELW","Ellamar","Ellamar","United States","US",60.897222,-146.612500,67,"Verenigde Staten",\N,\N,6252001
"EFD","Ellington Field","Houston","United States","US",29.602778,-95.152778,67,"Verenigde Staten",\N,5864312,6252001
"MYU","Ellis Field","Mekoryuk","United States","US",60.383333,-166.200000,67,"Verenigde Staten",\N,\N,6252001
"RCA","Ellsworth Afb","Rapid City","United States","US",44.145000,-103.103611,67,"Verenigde Staten",\N,5768233,6252001
"NDP","Ellyson NAS","Pensacola, FL","United States","US",30.526944,-87.198056,67,"Verenigde Staten",\N,4168228,6252001
"EDF","Elmendorf Afb","Anchorage","United States","US",61.251389,-149.806389,67,"Verenigde Staten","Anchorage",5879400,6252001
"ELM","Elmira Corning Regional","Corning, NY","United States","US",42.166667,-76.900000,67,"Verenigde Staten",\N,5339614,6252001
"LYU","Ely","Ely","United States","US",47.900000,-91.850000,67,"Verenigde Staten",\N,5503694,6252001
"EMB","Embarkadero","San Francisco","United States","US",-38.700000,-60.016667,67,"Verenigde Staten","San Francisco",5391959,6252001
"DUT","Emergency Field","Dutch Harbor","United States","US",53.900000,-166.533333,67,"Verenigde Staten",\N,\N,6252001
"PLN","Emmet County","Pellston","United States","US",45.566667,-84.800000,67,"Verenigde Staten",\N,\N,6252001
"ECA","Emmet County Airport","East Tawas","United States","US",44.266667,-83.483333,67,"Verenigde Staten",\N,4991692,6252001
"EMK","Emmonak","Emmonak","United States","US",62.766667,-164.500000,67,"Verenigde Staten",\N,\N,6252001
"EMP","Emporia","Emporia","United States","US",38.333333,-96.183333,67,"Verenigde Staten",\N,4757673,6252001
"WDG","Enid Woodring Mun.","Enid","United States","US",36.383333,-97.783333,67,"Verenigde Staten",\N,4535961,6252001
"EPH","Ephrata","Ephrata","United States","US",47.300000,-119.516667,67,"Verenigde Staten",\N,5793832,6252001
"OMA","Eppley Airfield","Omaha","United States","US",41.300000,-95.900000,67,"Verenigde Staten","Omaha",5074472,6252001
"ERR","Errol","Errol","United States","US",44.792500,-71.164722,67,"Verenigde Staten",\N,\N,6252001
"ESF","Esler Field","Alexandria","United States","US",31.400000,-92.300000,67,"Verenigde Staten",\N,5082573,6252001
"ESO","Espanola","Espanola","United States","US",36.100000,-106.033333,67,"Verenigde Staten",\N,5467024,6252001
"EUG","Eugene","Eugene","United States","US",44.116667,-123.216667,67,"Verenigde Staten","Eugene",5725846,6252001
"UCE","Eunice","Eunice","United States","US",30.500000,-92.416667,67,"Verenigde Staten",\N,5467187,6252001
"EUE","Eureka","Eureka","United States","US",39.516667,-115.966667,67,"Verenigde Staten",\N,5651208,6252001
"EVW","Evanston","Evanston","United States","US",41.350000,-111.016667,67,"Verenigde Staten",\N,5824805,6252001
"EVV","Evansville Regional Airport","Evansville, IN","United States","US",38.036944,-87.532500,67,"Verenigde Staten",\N,5824810,6252001
"EVM","Eveleth","Eveleth","United States","US",47.433333,-92.500000,67,"Verenigde Staten",\N,5025971,6252001
"UCY","Everett-Stewart","Union City","United States","US",36.416667,-89.050000,67,"Verenigde Staten",\N,5404555,6252001
"ZXS","Exchangest Railway Svc","Buffalo","United States","US",42.878333,-78.875278,67,"Verenigde Staten",\N,5819881,6252001
"CLW","Executive","Clearwater","United States","US",50.433333,-93.450000,67,"Verenigde Staten",\N,5021527,6252001
"FXE","Executive","Fort Lauderdale","United States","US",26.183333,-80.166667,1,"Verenigde Staten","Fort Lauderdale",4155966,6252001
"SAC","Executive","Sacramento","United States","US",38.516667,-121.483333,67,"Verenigde Staten","Sacramento",5389489,6252001
"FAI","Fairbanks International Airport","Fairbanks","United States","US",64.816667,-147.866667,67,"Verenigde Staten","Fairbanks",5861897,6252001
"CLM","Fairchild Intl","Port Angeles","United States","US",48.133333,-123.500000,67,"Verenigde Staten",\N,5807212,6252001
"KCK","Fairfax Municipal","Kansas City","United States","US",39.116667,-94.650000,67,"Verenigde Staten","Kansas City",4393217,6252001
"FRM","Fairmont","Fairmont","United States","US",43.650000,-94.416667,67,"Verenigde Staten",\N,5026114,6252001
"MSC","Falcon Field","Mesa","United States","US",33.450000,-111.716667,67,"Verenigde Staten",\N,5316163,6252001
"FAL","Falcon State","Roma","United States","US",26.586111,-99.137500,67,"Verenigde Staten",\N,\N,6252001
"FLJ","Falls Bay","Falls Bay","United States","US",60.032500,-148.008333,67,"Verenigde Staten",\N,\N,6252001
"INL","Falls Intl","International Falls","United States","US",48.566667,-93.400000,67,"Verenigde Staten",\N,5031404,6252001
"FAK","False Island","False Island","United States","US",57.530556,-135.216667,67,"Verenigde Staten",\N,\N,6252001
"KFP","False Pass","False Pass","United States","US",54.850000,-163.416667,67,"Verenigde Staten",\N,\N,6252001
"IDA","Fanning Field","Idaho Falls","United States","US",43.516667,-112.066667,67,"Verenigde Staten",\N,5596475,6252001
"FWL","Farewell","Farewell","United States","US",62.516667,-153.900000,67,"Verenigde Staten",\N,\N,6252001
"KSR","Federal No 1","Sandy River","United States","US",51.000000,-96.383333,67,"Verenigde Staten",\N,\N,6252001
"FAF","Felker AAF","Fort Eustis","United States","US",19.833333,-72.500000,67,"Verenigde Staten",\N,\N,6252001
"SFF","Felts Field","Spokane","United States","US",47.666667,-117.325000,67,"Verenigde Staten","Spokane",5811696,6252001
"FFM","Fergus Falls","Fergus Falls","United States","US",46.283333,-96.166667,67,"Verenigde Staten",\N,5026416,6252001
"FNK","Fin Creek","Fin Creek","United States","US",69.500000,-147.583333,67,"Verenigde Staten",\N,\N,6252001
"FDY","Findlay","Findlay","United States","US",41.016667,-83.666667,67,"Verenigde Staten",\N,5153924,6252001
"FIC","Fire Cove","Fire Cove","United States","US",55.777778,-131.537500,67,"Verenigde Staten",\N,\N,6252001
"FCT","Firing Center AAF","Yakima","United States","US",56.800000,41.266667,67,"Verenigde Staten",\N,5816605,6252001
"FFA","First Flight","Kill Devil Hills","United States","US",36.016667,-75.666667,67,"Verenigde Staten",\N,4474274,6252001
"KCG","Fisheries","Chignik","United States","US",56.300000,-158.400000,67,"Verenigde Staten",\N,\N,6252001
"FIV","Five Finger","Five Finger Coast Guard Heliport","United States","US",57.270000,-133.631389,67,"Verenigde Staten",\N,\N,6252001
"FMC","Five Mile","Five Mile","United States","US",65.916667,-149.833333,67,"Verenigde Staten",\N,\N,6252001
"FLT","Flat","Flat","United States","US",62.450000,-158.000000,67,"Verenigde Staten",\N,\N,6252001
"FXM","Flaxman Island","Flaxman Island","United States","US",70.216667,-146.000000,67,"Verenigde Staten",\N,\N,6252001
"CKM","Fletcher Field","Clarksdale, MS","United States","US",34.299722,-90.512222,67,"Verenigde Staten",\N,4421935,6252001
"FLP","Flippin","Flippin","United States","US",36.300000,-92.583333,67,"Verenigde Staten",\N,4111212,6252001
"FLO","Florence","Florence","United States","US",34.183333,-79.716667,67,"Verenigde Staten",\N,5727032,6252001
"FLU","Flushing","New York","United States","US",5.500000,-70.483333,67,"Verenigde Staten","New York City",5128581,6252001
"FCM","Flying Cloud","Minneapolis","United States","US",44.827222,-93.456944,67,"Verenigde Staten","Minneapolis",5037649,6252001
"FLD","Fond Du Lac","Fond Du Lac","United States","US",43.766667,-88.483333,67,"Verenigde Staten",\N,5253352,6252001
"FOE","Forbes Field","Topeka, KS","United States","US",38.950833,-95.663611,67,"Verenigde Staten",\N,4927264,6252001
"IMT","Ford","Iron Mountain","United States","US",45.816667,-88.116667,67,"Verenigde Staten",\N,4997232,6252001
"TBN","Forney AAF","Fort Leonard Wood","United States","US",37.733333,-92.150000,67,"Verenigde Staten",\N,\N,6252001
"FOB","Fort Bragg","Fort Bragg","United States","US",39.474444,-123.795556,67,"Verenigde Staten",\N,5350039,6252001
"FBR","Fort Bridger","Fort Bridger","United States","US",41.316667,-110.383333,67,"Verenigde Staten",\N,\N,6252001
"QWF","Fort Collins Bus Servi","Fort Collins/Loveland","United States","US",19.833333,-72.500000,67,"Verenigde Staten","Fort Collins",5577147,6252001
"FOD","Fort Dodge Regional","Fort Dodge, IA","United States","US",42.551111,-94.191944,67,"Verenigde Staten",\N,4857486,6252001
"HLR","Fort Hood AAF","Killeen","United States","US",31.138611,-97.714444,67,"Verenigde Staten",\N,4703223,6252001
"RBN","Fort Jefferson","Fort Jefferson","United States","US",19.833333,-72.500000,67,"Verenigde Staten",\N,\N,6252001
"FLL","Fort Lauderdale/hollywood International","Fort Lauderdale, FL","United States","US",26.072500,-80.152778,67,"Verenigde Staten","Fort Lauderdale",4155966,6252001
"FLE","Fort Lee AAF","Petersburg","United States","US",52.300000,5.833333,67,"Verenigde Staten",\N,5556338,6252001
"CMY","Fort Mccoy","Sparta","United States","US",43.950000,-90.783333,67,"Verenigde Staten",\N,5273927,6252001
"FSU","Fort Sumner","Fort Sumner","United States","US",34.466667,-104.250000,67,"Verenigde Staten",\N,5468133,6252001
"AFW","Fort Worth Alliance","Fort Worth, TX","United States","US",32.987778,-97.318889,67,"Verenigde Staten","Fort Worth",4691930,6252001
"FWH","Fort Worth NAS Jrb/Carswell Field","Fort Worth, TX","United States","US",32.769167,-97.441667,67,"Verenigde Staten","Fort Worth",4691930,6252001
"FYU","Fort Yukon","Fort Yukon","United States","US",66.566667,-145.266667,67,"Verenigde Staten",\N,\N,6252001
"FTL","Fortuna Ledge","Fortuna Ledge","United States","US",61.866667,-162.033333,67,"Verenigde Staten",\N,\N,6252001
"FOX","Fox","Fox","United States","US",64.850000,-147.766667,67,"Verenigde Staten",\N,\N,6252001
"LFN","Franklin","Louisburg","United States","US",36.100000,-78.300000,67,"Verenigde Staten",\N,4477296,6252001
"UOS","Franklin County","Sewanee","United States","US",35.205278,-85.898056,67,"Verenigde Staten",\N,4656589,6252001
"FDK","Frederick Municipal","Frederick","United States","US",39.417500,-77.374444,67,"Verenigde Staten",\N,5577217,6252001
"SER","Freeman Municipal","Seymour","United States","US",38.950000,-85.883333,67,"Verenigde Staten",\N,5272776,6252001
"RBK","French Valley","Rancho","United States","US",-14.333333,-66.500000,67,"Verenigde Staten",\N,\N,6252001
"WFK","Frenchville","Frenchville","United States","US",47.350000,-68.383333,67,"Verenigde Staten",\N,\N,6252001
"FRP","Fresh Water Bay","Fresh Water Bay","United States","US",57.845833,-135.025000,67,"Verenigde Staten",\N,\N,6252001
"FAT","Fresno Air Terminal Airport","Fresno","United States","US",36.766667,-119.716667,67,"Verenigde Staten","Fresno",5350937,6252001
"FCH","Fresno-Chandler","Fresno","United States","US",19.291389,-99.425833,67,"Verenigde Staten","Fresno",5350937,6252001
"FRD","Friday Harbor","Friday Harbor","United States","US",48.521944,-123.024444,67,"Verenigde Staten",\N,5795104,6252001
"FBS","Friday Harbor SPB","Friday Harbor SPB","United States","US",-28.033333,115.600000,67,"Verenigde Staten",\N,\N,6252001
"FRR","Front Royal-Warren County","Front Royal,","United States","US",38.917500,-78.253611,67,"Verenigde Staten",\N,4760232,6252001
"FRY","Fryeburg","Fryeburg","United States","US",44.016667,-70.983333,67,"Verenigde Staten",\N,4964996,6252001
"FBK","Ft Wainwright","Fairbanks","United States","US",-32.533333,26.700000,67,"Verenigde Staten","Fairbanks",5861897,6252001
"CWO","Ft Wolter AAF","Mineral Wells","United States","US",-5.133333,137.533333,67,"Verenigde Staten",\N,4711647,6252001
"FTY","Fulton County","Atlanta","United States","US",9.716667,-82.983333,67,"Verenigde Staten",\N,4883772,6252001
"RCR","Fulton County","Rochester","United States","US",49.916667,-0.966667,67,"Verenigde Staten",\N,5808524,6252001
"AKC","Fulton International","Akron/Canton","United States","US",-26.800000,23.750000,67,"Verenigde Staten",\N,5574199,6252001
"GAB","Gabbs","Gabbs","United States","US",38.866667,-117.916667,67,"Verenigde Staten",\N,\N,6252001
"GAG","Gage","Gage","United States","US",36.316667,-99.750000,67,"Verenigde Staten",\N,\N,6252001
"GNV","Gainesville Regional","Gainesville","United States","US",29.683333,-82.266667,67,"Verenigde Staten",\N,4760363,6252001
"GAK","Gakona","Gakona","United States","US",62.300000,-145.300000,67,"Verenigde Staten",\N,\N,6252001
"GBH","Galbraith Lake","Galbraith Lake","United States","US",68.466667,-149.483333,67,"Verenigde Staten",\N,\N,6252001
"GAL","Galena","Galena","United States","US",64.716667,-156.933333,67,"Verenigde Staten",\N,4893384,6252001
"GBG","Galesburg","Galesburg","United States","US",40.933333,-90.433333,67,"Verenigde Staten",\N,4993609,6252001
"GQQ","Galion","Galion","United States","US",40.733333,-82.800000,67,"Verenigde Staten",\N,5155414,6252001
"BZN","Gallatin Field","Bozeman","United States","US",45.777500,-111.153056,67,"Verenigde Staten",\N,5641727,6252001
"JGL","Galleria Heliport","Atlanta","United States","US",33.885000,-84.462778,67,"Verenigde Staten",\N,4883772,6252001
"GAM","Gambell","Gambell","United States","US",63.766667,-171.750000,67,"Verenigde Staten",\N,\N,6252001
"GEK","Ganes Creek","Ganes Creek","United States","US",62.983333,-156.500000,67,"Verenigde Staten",\N,\N,6252001
"GCK","Garden City Municipal Airport","Garden City, KS","United States","US",37.933333,-100.733333,67,"Verenigde Staten",\N,5593814,6252001
"PIM","Garden Harris County","Pine Mountain","United States","US",32.833333,-84.850000,67,"Verenigde Staten",\N,4216049,6252001
"RIL","Garfield County","Rifle","United States","US",39.516667,-107.716667,67,"Verenigde Staten",\N,5436363,6252001
"UVA","Garner Fld","Uvalde","United States","US",29.200000,-99.733333,67,"Verenigde Staten",\N,4738721,6252001
"GYY","Gary/Chicago International","Gary, IN","United States","US",41.616389,-87.412778,67,"Verenigde Staten","Gary",4920607,6252001
"GKT","Gatlinburg","Gatlinburg","United States","US",31.353611,-84.375000,67,"Verenigde Staten",\N,4624443,6252001
"LAR","General Brees Field","Laramie","United States","US",41.316667,-105.666667,67,"Verenigde Staten",\N,5830062,6252001
"MKE","General Mitchell International","Milwaukee","United States","US",42.950000,-87.900000,67,"Verenigde Staten","Milwaukee",5263045,6252001
"IAH","George Bush Intercontinental","Houston","United States","US",29.984444,-95.341389,67,"Verenigde Staten",\N,5864312,6252001
"AIV","George Downer","Aliceville","United States","US",33.100000,-88.200000,67,"Verenigde Staten",\N,4829885,6252001
"BXA","George R Carr","Bogalusa","United States","US",30.783333,-89.866667,67,"Verenigde Staten",\N,4317412,6252001
"GGE","Georgetown","Georgetown","United States","US",33.316667,-79.316667,67,"Verenigde Staten",\N,5422889,6252001
"GTY","Gettysburg","Gettysburg","United States","US",39.833333,-77.233333,67,"Verenigde Staten",\N,5228053,6252001
"GIF","Gilbert Field","Winter Haven","United States","US",28.066667,-81.750000,67,"Verenigde Staten",\N,4178552,6252001
"CJN","Gillespie Field","El Cajon","United States","US",32.826111,-116.972500,67,"Verenigde Staten",\N,5345529,6252001
"SEE","Gillespie Field","San Diego","United States","US",32.550278,-116.916389,67,"Verenigde Staten","San Diego",5391811,6252001
"KGZ","Glacier Creek","Glacier Creek","United States","US",61.450000,-142.400000,67,"Verenigde Staten",\N,\N,6252001
"FCA","Glacier Park International","Kalispell, MT","United States","US",48.316667,-114.266667,67,"Verenigde Staten",\N,5660340,6252001
"GDW","Gladwin","Gladwin","United States","US",43.983333,-84.483333,67,"Verenigde Staten",\N,4993985,6252001
"GWV","Glendale","Glendale","United States","US",-17.360556,31.059722,67,"Verenigde Staten",\N,5423075,6252001
"WLW","Glenn County","Willows","United States","US",39.516667,-122.216667,67,"Verenigde Staten",\N,5409777,6252001
"MTN","Glenn L Martin","Baltimore","United States","US",39.183333,-76.683333,67,"Verenigde Staten",\N,4505716,6252001
"GLQ","Glennallen","Glennallen","United States","US",62.116667,-145.550000,67,"Verenigde Staten",\N,\N,6252001
"GWS","Glenwood Springs","Glenwood Springs","United States","US",-32.600000,27.550000,67,"Verenigde Staten",\N,5423092,6252001
"BQK","Glynco Jetport","Brunswick","United States","US",31.250000,-81.450000,67,"Verenigde Staten",\N,5148480,6252001
"FTK","Godman AAF","Fort Knox","United States","US",19.833333,-72.500000,67,"Verenigde Staten",\N,\N,6252001
"IWD","Gogebic County","Ironwood","United States","US",46.533333,-90.133333,67,"Verenigde Staten",\N,4997249,6252001
"GDH","Golden Horn Lodge SPB","Golden Horn Lodge, Alaska","United States","US",59.746944,-158.874722,67,"Verenigde Staten",\N,\N,6252001
"GTR","Golden Triangle Reg.","Columbus","United States","US",33.466667,-88.383333,67,"Verenigde Staten",\N,5645893,6252001
"GLV","Golovin","Golovin","United States","US",64.550000,-163.016667,67,"Verenigde Staten",\N,\N,6252001
"GOF","Goodfellow AFB","San Angelo","United States","US",43.816667,12.800000,67,"Verenigde Staten",\N,5530022,6252001
"GNG","Gooding","Gooding","United States","US",42.916667,-114.783333,67,"Verenigde Staten",\N,5594307,6252001
"GNU","Goodnews Bay","Goodnews Bay","United States","US",59.116667,-161.516667,67,"Verenigde Staten",\N,\N,6252001
"ELD","Goodwin Field","El Dorado","United States","US",33.216667,-92.816667,67,"Verenigde Staten",\N,4270863,6252001
"GRN","Gordon","Gordon","United States","US",42.800000,-102.200000,67,"Verenigde Staten",\N,5695713,6252001
"GSH","Goshen","Goshen","United States","US",41.583333,-85.833333,67,"Verenigde Staten",\N,5353181,6252001
"GFK","Grand Forks","Grand Forks","United States","US",47.950000,-97.183333,67,"Verenigde Staten",\N,5059429,6252001
"RDR","Grand Forks AFB","Red River","United States","US",58.400000,-1.750000,67,"Verenigde Staten",\N,\N,6252001
"GRI","Grand Island","Grand Island, NE","United States","US",40.967500,-98.309722,67,"Verenigde Staten",\N,5069297,6252001
"GPZ","Grand Rapids","Grand Rapids","United States","US",47.216667,-93.516667,67,"Verenigde Staten",\N,5028537,6252001
"CRE","Grand Strand Airport","Myrtle Beach","United States","US",33.811667,-78.723889,67,"Verenigde Staten",\N,4588718,6252001
"GMT","Granite Mountain","Granite Mountain","United States","US",65.400000,-161.283333,67,"Verenigde Staten",\N,\N,6252001
"MWH","Grant County","Moses Lake","United States","US",47.095000,-119.261389,67,"Verenigde Staten",\N,5803990,6252001
"PGC","Grant County","Petersburg","United States","US",39.000000,-79.116667,67,"Verenigde Staten",\N,5556338,6252001
"SVC","Grant County","Silver City","United States","US",32.633333,-108.166667,67,"Verenigde Staten",\N,5491487,6252001
"AMN","Gratiot Community","Alma","United States","US",43.383333,-84.650000,67,"Verenigde Staten",\N,5062898,6252001
"GRK","Gray Aaf","Fort Hood, TX","United States","US",31.067222,-97.828889,67,"Verenigde Staten",\N,\N,6252001
"GRF","Gray Aaf","Tacoma","United States","US",35.339167,-77.960556,67,"Verenigde Staten","Tacoma",5812944,6252001
"KGX","Grayling","Grayling","United States","US",62.666667,-160.008333,67,"Verenigde Staten",\N,4994578,6252001
"PNX","Grayson County","Sherman-Denison","United States","US",33.633333,-96.583333,67,"Verenigde Staten",\N,\N,6252001
"GBD","Great Bend","Great Bend","United States","US",38.350000,-98.866667,67,"Verenigde Staten",\N,4272340,6252001
"BGM","Greater Binghamton","Binghamton, NY","United States","US",42.208611,-75.979722,67,"Verenigde Staten",\N,5109177,6252001
